id,tanggal,roti_sisa,dropping,roti_id_id,toko_id_id
432,10/1/2020,0,3,ICK2,78105
484,10/5/2020,0,4,ICK2,78105
536,10/8/2020,2,4,ICK2,78105
588,10/12/2020,0,5,ICK2,78105
640,10/15/2020,1,2,ICK2,78105
692,10/19/2020,0,6,ICK2,78105
744,10/22/2020,0,1,ICK2,78105
796,10/26/2020,0,7,ICK2,78105
848,10/29/2020,1,2,ICK2,78105
900,11/2/2020,0,8,ICK2,78105
952,11/5/2020,0,1,ICK2,78105
1004,11/9/2020,0,9,ICK2,78105
1056,11/12/2020,0,2,ICK2,78105
1108,11/16/2020,2,10,ICK2,78105
1160,11/19/2020,0,3,ICK2,78105
1212,11/23/2020,1,8,ICK2,78105
1264,11/26/2020,1,4,ICK2,78105
1316,11/30/2020,0,7,ICK2,78105
1368,12/3/2020,1,3,ICK2,78105
1420,12/7/2020,0,8,ICK2,78105
1472,12/10/2020,2,2,ICK2,78105
1524,12/14/2020,0,9,ICK2,78105
1576,12/17/2020,0,0,ICK2,78105
1628,12/21/2020,1,10,ICK2,78105
1680,12/24/2020,0,1,ICK2,78105
1732,12/28/2020,1,9,ICK2,78105
1784,12/31/2020,1,2,ICK2,78105
1836,1/4/2021,0,8,ICK2,78105
1888,1/7/2021,1,1,ICK2,78105
1940,1/11/2021,0,9,ICK2,78105
1992,1/14/2021,0,0,ICK2,78105
2044,1/18/2021,0,10,ICK2,78105
2096,1/21/2021,1,1,ICK2,78105
2148,1/25/2021,0,11,ICK2,78105
2200,1/28/2021,0,0,ICK2,78105
2252,2/1/2021,0,12,ICK2,78105
2304,2/4/2021,1,1,ICK2,78105
2356,2/8/2021,0,13,ICK2,78105
2408,2/11/2021,0,0,ICK2,78105
2460,2/15/2021,2,14,ICK2,78105
2512,2/18/2021,0,1,ICK2,78105
2564,2/22/2021,0,12,ICK2,78105
2616,2/25/2021,0,2,ICK2,78105
2668,3/1/2021,0,13,ICK2,78105
2720,3/4/2021,0,3,ICK2,78105
2772,3/8/2021,1,14,ICK2,78105
2824,3/11/2021,0,4,ICK2,78105
2876,3/15/2021,1,13,ICK2,78105
2928,3/18/2021,0,5,ICK2,78105
2980,3/22/2021,0,12,ICK2,78105
3032,3/25/2021,0,6,ICK2,78105
3084,3/29/2021,2,13,ICK2,78105
3136,4/1/2021,0,7,ICK2,78105
3188,4/5/2021,1,11,ICK2,78105
3240,4/8/2021,0,8,ICK2,78105
3292,4/12/2021,0,10,ICK2,78105
3344,4/15/2021,0,9,ICK2,78105
3396,4/19/2021,0,11,ICK2,78105
3448,4/22/2021,0,10,ICK2,78105
3500,4/26/2021,0,12,ICK2,78105
3552,4/29/2021,2,11,ICK2,78105
3604,5/3/2021,0,13,ICK2,78105
3656,5/6/2021,0,9,ICK2,78105
3708,5/10/2021,0,14,ICK2,78105
3760,5/13/2021,1,10,ICK2,78105
3812,5/17/2021,1,15,ICK2,78105
3864,5/20/2021,0,9,ICK2,78105
3916,5/24/2021,0,14,ICK2,78105
3968,5/27/2021,0,10,ICK2,78105
4020,5/31/2021,0,15,ICK2,78105
4072,6/3/2021,0,11,ICK2,78105
4124,6/7/2021,0,16,ICK2,78105
4176,6/10/2021,0,12,ICK2,78105
4228,6/14/2021,0,17,ICK2,78105
4280,6/17/2021,1,13,ICK2,78105
4332,6/21/2021,1,18,ICK2,78105
4384,6/24/2021,0,12,ICK2,78105
4436,6/28/2021,0,17,ICK2,78105
4488,7/1/2021,0,13,ICK2,78105
4540,7/5/2021,2,18,ICK2,78105
4592,7/8/2021,0,14,ICK2,78105
4644,7/12/2021,0,16,ICK2,78105
4696,7/15/2021,0,15,ICK2,78105
4748,7/19/2021,2,17,ICK2,78105
4800,7/22/2021,0,16,ICK2,78105
4852,7/26/2021,2,15,ICK2,78105
4904,7/29/2021,0,17,ICK2,78105
4956,8/2/2021,0,13,ICK2,78105
5008,8/5/2021,1,18,ICK2,78105
5060,8/9/2021,0,14,ICK2,78105
5112,8/12/2021,0,17,ICK2,78105
5164,8/16/2021,0,15,ICK2,78105
5216,8/19/2021,2,18,ICK2,78105
5268,8/23/2021,0,16,ICK2,78105
5320,8/26/2021,0,16,ICK2,78105
5372,8/30/2021,2,17,ICK2,78105
5424,9/2/2021,0,17,ICK2,78105
5476,9/6/2021,2,15,ICK2,78105
5528,9/9/2021,0,18,ICK2,78105
5580,9/13/2021,1,13,ICK2,78105
5632,9/16/2021,0,19,ICK2,78105
5684,9/20/2021,1,12,ICK2,78105
5736,9/23/2021,0,20,ICK2,78105
5788,9/27/2021,0,11,ICK2,78105
5840,9/30/2021,2,21,ICK2,78105
5892,10/4/2021,0,12,ICK2,78105
5944,10/7/2021,0,19,ICK2,78105
5996,10/11/2021,0,13,ICK2,78105
6048,10/14/2021,0,20,ICK2,78105
6100,10/18/2021,0,14,ICK2,78105
6152,10/21/2021,0,21,ICK2,78105
6204,10/25/2021,0,15,ICK2,78105
6256,10/28/2021,1,22,ICK2,78105
6308,11/1/2021,1,16,ICK2,78105
6360,11/4/2021,0,21,ICK2,78105
6412,11/8/2021,0,15,ICK2,78105
6464,11/11/2021,2,22,ICK2,78105
6516,11/15/2021,0,16,ICK2,78105
6568,11/18/2021,0,20,ICK2,78105
6620,11/22/2021,0,17,ICK2,78105
6672,11/25/2021,1,21,ICK2,78105
6724,11/29/2021,0,18,ICK2,78105
6776,12/2/2021,1,20,ICK2,78105
6828,12/6/2021,1,19,ICK2,78105
6880,12/9/2021,0,19,ICK2,78105
6932,12/13/2021,0,18,ICK2,78105
6984,12/16/2021,1,20,ICK2,78105
7036,12/20/2021,0,19,ICK2,78105
7088,12/23/2021,0,19,ICK2,78105
7140,12/27/2021,2,20,ICK2,78105
7192,12/30/2021,0,20,ICK2,78105
7244,1/3/2022,1,18,ICK2,78105
7296,1/6/2022,0,21,ICK2,78105
7348,1/10/2022,0,17,ICK2,78105
7400,1/13/2022,0,22,ICK2,78105
7452,1/17/2022,0,18,ICK2,78105
7504,1/20/2022,0,23,ICK2,78105
7556,1/24/2022,1,19,ICK2,78105
7608,1/27/2022,1,24,ICK2,78105
7660,1/31/2022,0,18,ICK2,78105
7712,2/3/2022,1,23,ICK2,78105
7764,2/7/2022,1,19,ICK2,78105
7816,2/10/2022,0,22,ICK2,78105
7868,2/14/2022,0,18,ICK2,78105
7920,2/17/2022,0,23,ICK2,78105
7972,2/21/2022,0,19,ICK2,78105
8024,2/24/2022,0,24,ICK2,78105
8076,2/28/2022,2,20,ICK2,78105
8128,3/3/2022,0,25,ICK2,78105
18,9/3/2020,0,2,IKM,78105
70,9/7/2020,0,2,IKM,78105
122,9/10/2020,0,3,IKM,78105
174,9/14/2020,1,3,IKM,78105
226,9/17/2020,0,4,IKM,78105
278,9/21/2020,1,2,IKM,78105
330,9/24/2020,0,5,IKM,78105
382,9/28/2020,0,1,IKM,78105
434,10/1/2020,0,6,IKM,78105
486,10/5/2020,2,2,IKM,78105
538,10/8/2020,0,7,IKM,78105
590,10/12/2020,0,0,IKM,78105
642,10/15/2020,0,8,IKM,78105
694,10/19/2020,1,1,IKM,78105
746,10/22/2020,1,9,IKM,78105
798,10/26/2020,0,0,IKM,78105
850,10/29/2020,1,8,IKM,78105
902,11/2/2020,0,1,IKM,78105
954,11/5/2020,1,7,IKM,78105
1006,11/9/2020,0,2,IKM,78105
1058,11/12/2020,0,6,IKM,78105
1110,11/16/2020,0,3,IKM,78105
1162,11/19/2020,1,7,IKM,78105
1214,11/23/2020,0,4,IKM,78105
1266,11/26/2020,0,6,IKM,78105
1318,11/30/2020,0,5,IKM,78105
1370,12/3/2020,0,7,IKM,78105
1422,12/7/2020,2,6,IKM,78105
1474,12/10/2020,0,8,IKM,78105
1526,12/14/2020,1,4,IKM,78105
1578,12/17/2020,0,9,IKM,78105
1630,12/21/2020,0,3,IKM,78105
1682,12/24/2020,0,10,IKM,78105
1734,12/28/2020,1,4,IKM,78105
1786,12/31/2020,1,11,IKM,78105
1838,1/4/2021,0,3,IKM,78105
1890,1/7/2021,0,10,IKM,78105
1942,1/11/2021,1,4,IKM,78105
1994,1/14/2021,0,11,IKM,78105
2046,1/18/2021,0,3,IKM,78105
2098,1/21/2021,0,12,IKM,78105
2150,1/25/2021,0,4,IKM,78105
2202,1/28/2021,1,13,IKM,78105
2254,2/1/2021,1,5,IKM,78105
2306,2/4/2021,0,12,IKM,78105
2358,2/8/2021,2,4,IKM,78105
2410,2/11/2021,0,13,IKM,78105
2462,2/15/2021,1,2,IKM,78105
2514,2/18/2021,0,14,IKM,78105
2566,2/22/2021,0,1,IKM,78105
2618,2/25/2021,1,15,IKM,78105
2670,3/1/2021,0,2,IKM,78105
2722,3/4/2021,1,14,IKM,78105
2774,3/8/2021,0,3,IKM,78105
2826,3/11/2021,1,13,IKM,78105
2878,3/15/2021,1,4,IKM,78105
2930,3/18/2021,0,12,IKM,78105
2982,3/22/2021,0,3,IKM,78105
3034,3/25/2021,1,13,IKM,78105
3086,3/29/2021,0,4,IKM,78105
3138,4/1/2021,0,12,IKM,78105
3190,4/5/2021,1,5,IKM,78105
3242,4/8/2021,0,13,IKM,78105
3294,4/12/2021,0,4,IKM,78105
3346,4/15/2021,1,14,IKM,78105
3398,4/19/2021,1,5,IKM,78105
3450,4/22/2021,0,13,IKM,78105
3502,4/26/2021,0,4,IKM,78105
3554,4/29/2021,0,14,IKM,78105
3606,5/3/2021,1,5,IKM,78105
3658,5/6/2021,1,15,IKM,78105
3710,5/10/2021,0,4,IKM,78105
3762,5/13/2021,2,14,IKM,78105
3814,5/17/2021,0,5,IKM,78105
3866,5/20/2021,1,12,IKM,78105
3918,5/24/2021,0,6,IKM,78105
3970,5/27/2021,2,11,IKM,78105
4022,5/31/2021,0,7,IKM,78105
4074,6/3/2021,0,9,IKM,78105
4126,6/7/2021,0,8,IKM,78105
4178,6/10/2021,2,10,IKM,78105
4230,6/14/2021,0,9,IKM,78105
4282,6/17/2021,0,8,IKM,78105
4334,6/21/2021,0,10,IKM,78105
4386,6/24/2021,2,9,IKM,78105
4438,6/28/2021,0,11,IKM,78105
4490,7/1/2021,0,7,IKM,78105
4542,7/5/2021,0,12,IKM,78105
4594,7/8/2021,1,8,IKM,78105
4646,7/12/2021,0,13,IKM,78105
4698,7/15/2021,2,7,IKM,78105
4750,7/19/2021,0,14,IKM,78105
4802,7/22/2021,0,5,IKM,78105
4854,7/26/2021,1,15,IKM,78105
4906,7/29/2021,0,6,IKM,78105
4958,8/2/2021,1,14,IKM,78105
5010,8/5/2021,0,7,IKM,78105
5062,8/9/2021,2,13,IKM,78105
5114,8/12/2021,0,8,IKM,78105
5166,8/16/2021,0,11,IKM,78105
5218,8/19/2021,2,9,IKM,78105
5270,8/23/2021,0,12,IKM,78105
5322,8/26/2021,0,7,IKM,78105
5374,8/30/2021,0,13,IKM,78105
5426,9/2/2021,0,8,IKM,78105
5478,9/6/2021,0,14,IKM,78105
5530,9/9/2021,0,9,IKM,78105
5582,9/13/2021,0,15,IKM,78105
5634,9/16/2021,2,10,IKM,78105
5686,9/20/2021,0,16,IKM,78105
5738,9/23/2021,0,8,IKM,78105
5790,9/27/2021,0,17,IKM,78105
5842,9/30/2021,0,9,IKM,78105
5894,10/4/2021,2,18,IKM,78105
5946,10/7/2021,0,10,IKM,78105
5998,10/11/2021,0,16,IKM,78105
6050,10/14/2021,0,11,IKM,78105
6102,10/18/2021,1,17,IKM,78105
6154,10/21/2021,0,12,IKM,78105
6206,10/25/2021,0,16,IKM,78105
6258,10/28/2021,0,13,IKM,78105
6310,11/1/2021,1,17,IKM,78105
6362,11/4/2021,0,14,IKM,78105
6414,11/8/2021,0,16,IKM,78105
6466,11/11/2021,0,15,IKM,78105
6518,11/15/2021,2,17,IKM,78105
6570,11/18/2021,0,16,IKM,78105
6622,11/22/2021,0,15,IKM,78105
6674,11/25/2021,1,17,IKM,78105
6726,11/29/2021,1,16,IKM,78105
6778,12/2/2021,0,16,IKM,78105
6830,12/6/2021,0,15,IKM,78105
6882,12/9/2021,0,17,IKM,78105
6934,12/13/2021,1,16,IKM,78105
6986,12/16/2021,0,18,IKM,78105
7038,12/20/2021,2,15,IKM,78105
7090,12/23/2021,0,19,IKM,78105
7142,12/27/2021,0,13,IKM,78105
7194,12/30/2021,2,20,IKM,78105
7246,1/3/2022,0,14,IKM,78105
7298,1/6/2022,0,18,IKM,78105
7350,1/10/2022,1,15,IKM,78105
7402,1/13/2022,0,19,IKM,78105
7454,1/17/2022,0,14,IKM,78105
7506,1/20/2022,0,20,IKM,78105
7558,1/24/2022,2,15,IKM,78105
7610,1/27/2022,0,21,IKM,78105
7662,1/31/2022,0,13,IKM,78105
7714,2/3/2022,2,22,IKM,78105
7766,2/7/2022,0,14,IKM,78105
7818,2/10/2022,0,20,IKM,78105
7870,2/14/2022,1,15,IKM,78105
7922,2/17/2022,1,21,IKM,78105
7974,2/21/2022,0,14,IKM,78105
8026,2/24/2022,1,20,IKM,78105
8078,2/28/2022,0,15,IKM,78105
8130,3/3/2022,0,19,IKM,78105
20,9/3/2020,0,0,IKM3S,78105
72,9/7/2020,0,0,IKM3S,78105
124,9/10/2020,0,0,IKM3S,78105
176,9/14/2020,0,0,IKM3S,78105
228,9/17/2020,0,0,IKM3S,78105
280,9/21/2020,0,0,IKM3S,78105
332,9/24/2020,0,0,IKM3S,78105
384,9/28/2020,0,0,IKM3S,78105
436,10/1/2020,0,0,IKM3S,78105
488,10/5/2020,0,0,IKM3S,78105
540,10/8/2020,0,0,IKM3S,78105
592,10/12/2020,0,0,IKM3S,78105
644,10/15/2020,0,0,IKM3S,78105
696,10/19/2020,0,0,IKM3S,78105
748,10/22/2020,0,0,IKM3S,78105
800,10/26/2020,0,0,IKM3S,78105
852,10/29/2020,0,0,IKM3S,78105
904,11/2/2020,0,0,IKM3S,78105
956,11/5/2020,0,0,IKM3S,78105
1008,11/9/2020,0,0,IKM3S,78105
1060,11/12/2020,0,0,IKM3S,78105
1112,11/16/2020,0,0,IKM3S,78105
1164,11/19/2020,0,0,IKM3S,78105
1216,11/23/2020,0,0,IKM3S,78105
1268,11/26/2020,0,0,IKM3S,78105
1320,11/30/2020,0,0,IKM3S,78105
1372,12/3/2020,0,0,IKM3S,78105
1424,12/7/2020,0,0,IKM3S,78105
1476,12/10/2020,0,0,IKM3S,78105
1528,12/14/2020,0,0,IKM3S,78105
1580,12/17/2020,0,0,IKM3S,78105
1632,12/21/2020,0,0,IKM3S,78105
1684,12/24/2020,0,0,IKM3S,78105
1736,12/28/2020,0,0,IKM3S,78105
1788,12/31/2020,0,0,IKM3S,78105
1840,1/4/2021,0,0,IKM3S,78105
1892,1/7/2021,0,0,IKM3S,78105
1944,1/11/2021,0,0,IKM3S,78105
1996,1/14/2021,0,0,IKM3S,78105
2048,1/18/2021,0,0,IKM3S,78105
2100,1/21/2021,0,0,IKM3S,78105
2152,1/25/2021,0,0,IKM3S,78105
2204,1/28/2021,0,0,IKM3S,78105
2256,2/1/2021,0,0,IKM3S,78105
2308,2/4/2021,0,0,IKM3S,78105
2360,2/8/2021,0,0,IKM3S,78105
2412,2/11/2021,0,0,IKM3S,78105
2464,2/15/2021,0,0,IKM3S,78105
2516,2/18/2021,0,0,IKM3S,78105
2568,2/22/2021,0,0,IKM3S,78105
2620,2/25/2021,0,0,IKM3S,78105
2672,3/1/2021,0,0,IKM3S,78105
2724,3/4/2021,0,0,IKM3S,78105
2776,3/8/2021,0,0,IKM3S,78105
2828,3/11/2021,0,0,IKM3S,78105
2880,3/15/2021,0,0,IKM3S,78105
2932,3/18/2021,0,0,IKM3S,78105
2984,3/22/2021,0,0,IKM3S,78105
3036,3/25/2021,0,0,IKM3S,78105
3088,3/29/2021,0,0,IKM3S,78105
3140,4/1/2021,0,0,IKM3S,78105
3192,4/5/2021,0,0,IKM3S,78105
3244,4/8/2021,0,0,IKM3S,78105
3296,4/12/2021,0,0,IKM3S,78105
3348,4/15/2021,0,0,IKM3S,78105
3400,4/19/2021,0,0,IKM3S,78105
3452,4/22/2021,0,0,IKM3S,78105
3504,4/26/2021,0,0,IKM3S,78105
3556,4/29/2021,0,0,IKM3S,78105
3608,5/3/2021,0,0,IKM3S,78105
3660,5/6/2021,0,0,IKM3S,78105
3712,5/10/2021,0,0,IKM3S,78105
3764,5/13/2021,0,0,IKM3S,78105
3816,5/17/2021,0,0,IKM3S,78105
3868,5/20/2021,0,0,IKM3S,78105
3920,5/24/2021,0,0,IKM3S,78105
3972,5/27/2021,0,0,IKM3S,78105
4024,5/31/2021,0,0,IKM3S,78105
4076,6/3/2021,0,0,IKM3S,78105
4128,6/7/2021,0,0,IKM3S,78105
4180,6/10/2021,0,0,IKM3S,78105
4232,6/14/2021,0,0,IKM3S,78105
4284,6/17/2021,0,0,IKM3S,78105
4336,6/21/2021,0,0,IKM3S,78105
4388,6/24/2021,0,0,IKM3S,78105
4440,6/28/2021,0,0,IKM3S,78105
4492,7/1/2021,0,0,IKM3S,78105
4544,7/5/2021,0,0,IKM3S,78105
4596,7/8/2021,0,0,IKM3S,78105
4648,7/12/2021,0,0,IKM3S,78105
4700,7/15/2021,0,0,IKM3S,78105
4752,7/19/2021,0,0,IKM3S,78105
4804,7/22/2021,0,0,IKM3S,78105
4856,7/26/2021,0,0,IKM3S,78105
4908,7/29/2021,0,0,IKM3S,78105
4960,8/2/2021,0,0,IKM3S,78105
5012,8/5/2021,0,0,IKM3S,78105
5064,8/9/2021,0,0,IKM3S,78105
5116,8/12/2021,0,0,IKM3S,78105
5168,8/16/2021,0,0,IKM3S,78105
5220,8/19/2021,0,0,IKM3S,78105
5272,8/23/2021,0,0,IKM3S,78105
5324,8/26/2021,0,0,IKM3S,78105
5376,8/30/2021,0,0,IKM3S,78105
5428,9/2/2021,0,0,IKM3S,78105
5480,9/6/2021,0,0,IKM3S,78105
5532,9/9/2021,0,0,IKM3S,78105
5584,9/13/2021,0,0,IKM3S,78105
5636,9/16/2021,0,0,IKM3S,78105
5688,9/20/2021,0,0,IKM3S,78105
5740,9/23/2021,0,0,IKM3S,78105
5792,9/27/2021,0,0,IKM3S,78105
5844,9/30/2021,0,0,IKM3S,78105
5896,10/4/2021,0,0,IKM3S,78105
5948,10/7/2021,0,0,IKM3S,78105
6000,10/11/2021,0,0,IKM3S,78105
6052,10/14/2021,0,0,IKM3S,78105
6104,10/18/2021,0,0,IKM3S,78105
6156,10/21/2021,0,0,IKM3S,78105
6208,10/25/2021,0,0,IKM3S,78105
6260,10/28/2021,0,0,IKM3S,78105
6312,11/1/2021,0,0,IKM3S,78105
6364,11/4/2021,0,0,IKM3S,78105
6416,11/8/2021,0,0,IKM3S,78105
6468,11/11/2021,0,0,IKM3S,78105
6520,11/15/2021,0,0,IKM3S,78105
6572,11/18/2021,0,0,IKM3S,78105
6624,11/22/2021,0,0,IKM3S,78105
6676,11/25/2021,0,0,IKM3S,78105
6728,11/29/2021,0,0,IKM3S,78105
6780,12/2/2021,0,0,IKM3S,78105
6832,12/6/2021,0,0,IKM3S,78105
6884,12/9/2021,0,0,IKM3S,78105
6936,12/13/2021,0,0,IKM3S,78105
6988,12/16/2021,0,0,IKM3S,78105
7040,12/20/2021,0,0,IKM3S,78105
7092,12/23/2021,0,0,IKM3S,78105
7144,12/27/2021,0,0,IKM3S,78105
7196,12/30/2021,0,0,IKM3S,78105
7248,1/3/2022,0,0,IKM3S,78105
7300,1/6/2022,0,0,IKM3S,78105
7352,1/10/2022,0,0,IKM3S,78105
7404,1/13/2022,0,0,IKM3S,78105
7456,1/17/2022,0,0,IKM3S,78105
7508,1/20/2022,0,0,IKM3S,78105
7560,1/24/2022,0,0,IKM3S,78105
7612,1/27/2022,0,0,IKM3S,78105
7664,1/31/2022,0,0,IKM3S,78105
7716,2/3/2022,0,0,IKM3S,78105
7768,2/7/2022,0,0,IKM3S,78105
7820,2/10/2022,0,0,IKM3S,78105
7872,2/14/2022,0,0,IKM3S,78105
7924,2/17/2022,0,0,IKM3S,78105
7976,2/21/2022,0,0,IKM3S,78105
8028,2/24/2022,0,0,IKM3S,78105
8080,2/28/2022,0,0,IKM3S,78105
8132,3/3/2022,0,0,IKM3S,78105
19,9/3/2020,0,2,IPT,78105
71,9/7/2020,0,2,IPT,78105
123,9/10/2020,0,3,IPT,78105
175,9/14/2020,2,3,IPT,78105
227,9/17/2020,0,4,IPT,78105
279,9/21/2020,0,1,IPT,78105
331,9/24/2020,0,5,IPT,78105
383,9/28/2020,2,2,IPT,78105
435,10/1/2020,0,6,IPT,78105
487,10/5/2020,0,0,IPT,78105
539,10/8/2020,1,7,IPT,78105
591,10/12/2020,0,1,IPT,78105
643,10/15/2020,2,6,IPT,78105
695,10/19/2020,0,2,IPT,78105
747,10/22/2020,0,4,IPT,78105
799,10/26/2020,0,3,IPT,78105
851,10/29/2020,1,5,IPT,78105
903,11/2/2020,0,4,IPT,78105
955,11/5/2020,1,4,IPT,78105
1007,11/9/2020,0,5,IPT,78105
1059,11/12/2020,1,3,IPT,78105
1111,11/16/2020,0,6,IPT,78105
1163,11/19/2020,2,2,IPT,78105
1215,11/23/2020,0,7,IPT,78105
1267,11/26/2020,0,0,IPT,78105
1319,11/30/2020,2,8,IPT,78105
1371,12/3/2020,0,1,IPT,78105
1423,12/7/2020,0,6,IPT,78105
1475,12/10/2020,1,2,IPT,78105
1527,12/14/2020,0,7,IPT,78105
1579,12/17/2020,1,1,IPT,78105
1631,12/21/2020,1,8,IPT,78105
1683,12/24/2020,0,0,IPT,78105
1735,12/28/2020,0,7,IPT,78105
1787,12/31/2020,1,1,IPT,78105
1839,1/4/2021,0,8,IPT,78105
1891,1/7/2021,0,0,IPT,78105
1943,1/11/2021,0,9,IPT,78105
1995,1/14/2021,1,1,IPT,78105
2047,1/18/2021,0,10,IPT,78105
2099,1/21/2021,0,0,IPT,78105
2151,1/25/2021,0,11,IPT,78105
2203,1/28/2021,0,1,IPT,78105
2255,2/1/2021,2,12,IPT,78105
2307,2/4/2021,0,2,IPT,78105
2359,2/8/2021,0,10,IPT,78105
2411,2/11/2021,0,3,IPT,78105
2463,2/15/2021,0,11,IPT,78105
2515,2/18/2021,0,4,IPT,78105
2567,2/22/2021,2,12,IPT,78105
2619,2/25/2021,0,5,IPT,78105
2671,3/1/2021,2,10,IPT,78105
2723,3/4/2021,0,6,IPT,78105
2775,3/8/2021,1,8,IPT,78105
2827,3/11/2021,0,7,IPT,78105
2879,3/15/2021,0,7,IPT,78105
2931,3/18/2021,1,8,IPT,78105
2983,3/22/2021,0,8,IPT,78105
3035,3/25/2021,1,7,IPT,78105
3087,3/29/2021,1,9,IPT,78105
3139,4/1/2021,0,6,IPT,78105
3191,4/5/2021,1,8,IPT,78105
3243,4/8/2021,0,7,IPT,78105
3295,4/12/2021,0,7,IPT,78105
3347,4/15/2021,2,8,IPT,78105
3399,4/19/2021,0,8,IPT,78105
3451,4/22/2021,0,6,IPT,78105
3503,4/26/2021,0,9,IPT,78105
3555,4/29/2021,1,7,IPT,78105
3607,5/3/2021,0,10,IPT,78105
3659,5/6/2021,0,6,IPT,78105
3711,5/10/2021,2,11,IPT,78105
3763,5/13/2021,0,7,IPT,78105
3815,5/17/2021,0,9,IPT,78105
3867,5/20/2021,1,8,IPT,78105
3919,5/24/2021,1,10,IPT,78105
3971,5/27/2021,0,7,IPT,78105
4023,5/31/2021,0,9,IPT,78105
4075,6/3/2021,0,8,IPT,78105
4127,6/7/2021,0,10,IPT,78105
4179,6/10/2021,0,9,IPT,78105
4231,6/14/2021,2,11,IPT,78105
4283,6/17/2021,0,10,IPT,78105
4335,6/21/2021,2,9,IPT,78105
4387,6/24/2021,0,11,IPT,78105
4439,6/28/2021,0,7,IPT,78105
4491,7/1/2021,2,12,IPT,78105
4543,7/5/2021,0,8,IPT,78105
4595,7/8/2021,2,10,IPT,78105
4647,7/12/2021,0,9,IPT,78105
4699,7/15/2021,1,8,IPT,78105
4751,7/19/2021,0,10,IPT,78105
4803,7/22/2021,1,7,IPT,78105
4855,7/26/2021,0,11,IPT,78105
4907,7/29/2021,0,6,IPT,78105
4959,8/2/2021,1,12,IPT,78105
5011,8/5/2021,0,7,IPT,78105
5063,8/9/2021,1,11,IPT,78105
5115,8/12/2021,0,8,IPT,78105
5167,8/16/2021,0,10,IPT,78105
5219,8/19/2021,1,9,IPT,78105
5271,8/23/2021,0,11,IPT,78105
5323,8/26/2021,0,8,IPT,78105
5375,8/30/2021,1,12,IPT,78105
5427,9/2/2021,1,9,IPT,78105
5479,9/6/2021,0,11,IPT,78105
5531,9/9/2021,0,8,IPT,78105
5583,9/13/2021,1,12,IPT,78105
5635,9/16/2021,0,9,IPT,78105
5687,9/20/2021,0,11,IPT,78105
5739,9/23/2021,0,10,IPT,78105
5791,9/27/2021,0,12,IPT,78105
5843,9/30/2021,1,11,IPT,78105
5895,10/4/2021,1,13,IPT,78105
5947,10/7/2021,0,10,IPT,78105
5999,10/11/2021,0,12,IPT,78105
6051,10/14/2021,1,11,IPT,78105
6103,10/18/2021,0,13,IPT,78105
6155,10/21/2021,2,10,IPT,78105
6207,10/25/2021,0,14,IPT,78105
6259,10/28/2021,0,8,IPT,78105
6311,11/1/2021,2,15,IPT,78105
6363,11/4/2021,0,9,IPT,78105
6415,11/8/2021,0,13,IPT,78105
6467,11/11/2021,0,10,IPT,78105
6519,11/15/2021,2,14,IPT,78105
6571,11/18/2021,0,11,IPT,78105
6623,11/22/2021,0,12,IPT,78105
6675,11/25/2021,1,12,IPT,78105
6727,11/29/2021,0,13,IPT,78105
6779,12/2/2021,1,11,IPT,78105
6831,12/6/2021,0,14,IPT,78105
6883,12/9/2021,0,10,IPT,78105
6935,12/13/2021,1,15,IPT,78105
6987,12/16/2021,0,11,IPT,78105
7039,12/20/2021,1,14,IPT,78105
7091,12/23/2021,1,12,IPT,78105
7143,12/27/2021,0,13,IPT,78105
7195,12/30/2021,0,11,IPT,78105
7247,1/3/2022,1,14,IPT,78105
7299,1/6/2022,0,12,IPT,78105
7351,1/10/2022,0,13,IPT,78105
7403,1/13/2022,1,13,IPT,78105
7455,1/17/2022,0,14,IPT,78105
7507,1/20/2022,2,12,IPT,78105
7559,1/24/2022,0,15,IPT,78105
7611,1/27/2022,0,10,IPT,78105
7663,1/31/2022,2,16,IPT,78105
7715,2/3/2022,0,11,IPT,78105
7767,2/7/2022,0,14,IPT,78105
7819,2/10/2022,1,12,IPT,78105
7871,2/14/2022,0,15,IPT,78105
7923,2/17/2022,0,11,IPT,78105
7975,2/21/2022,1,16,IPT,78105
8027,2/24/2022,0,12,IPT,78105
8079,2/28/2022,1,15,IPT,78105
8131,3/3/2022,3,13,IPT,78105
39,9/3/2020,0,6,KKM,78105
91,9/7/2020,0,5,KKM,78105
143,9/10/2020,1,7,KKM,78105
195,9/14/2020,0,6,KKM,78105
247,9/17/2020,1,6,KKM,78105
299,9/21/2020,0,7,KKM,78105
351,9/24/2020,1,5,KKM,78105
403,9/28/2020,0,8,KKM,78105
455,10/1/2020,1,4,KKM,78105
507,10/5/2020,0,9,KKM,78105
559,10/8/2020,2,3,KKM,78105
611,10/12/2020,0,10,KKM,78105
663,10/15/2020,0,1,KKM,78105
715,10/19/2020,0,11,KKM,78105
767,10/22/2020,2,2,KKM,78105
819,10/26/2020,0,12,KKM,78105
871,10/29/2020,0,0,KKM,78105
923,11/2/2020,2,13,KKM,78105
975,11/5/2020,0,1,KKM,78105
1027,11/9/2020,0,11,KKM,78105
1079,11/12/2020,0,2,KKM,78105
1131,11/16/2020,0,12,KKM,78105
1183,11/19/2020,0,3,KKM,78105
1235,11/23/2020,2,13,KKM,78105
1287,11/26/2020,0,4,KKM,78105
1339,11/30/2020,1,11,KKM,78105
1391,12/3/2020,0,5,KKM,78105
